ProductId,UPC
"UA_088186602614","088186602614"
"UA_088186602683","088186602683"
"UA_088186603666","088186603666"
"UA_088186606629","088186606629"
"UA_088186609118","088186609118"
"UA_088186700617","088186700617"
"UA_088186702611","088186702611"
"UA_088186804940","088186804940"
"UA_088186906613","088186906613"
"UA_088186912614","088186912614"
"UA_088232000074","088232000074"
"UA_088232000081","088232000081"
"UA_088232000135","088232000135"
"UA_088232000142","088232000142"
"UA_088232000487","088232000487"
"UA_088232000678","088232000678"
"UA_088232000838","088232000838"
"UA_088232000845","088232000845"
"UA_088232000852","088232000852"
"UA_088232001040","088232001040"
"UA_088232001163","088232001163"
"UA_088232001170","088232001170"
"UA_088232001224","088232001224"
"UA_088232001286","088232001286"
"UA_088232001316","088232001316"
"UA_088232001385","088232001385"
"UA_088232001408","088232001408"
"UA_088232001415","088232001415"
"UA_088232001439","088232001439"
"UA_088232001477","088232001477"
"UA_088232001552","088232001552"
"UA_088232001668","088232001668"
"UA_088232001699","088232001699"
"UA_088232001774","088232001774"
"UA_088232001811","088232001811"
"UA_088232001828","088232001828"
"UA_088232001835","088232001835"
"UA_088232001842","088232001842"
"UA_088232001859","088232001859"
"UA_088232002085","088232002085"
"UA_088232002214","088232002214"
"UA_088232002221","088232002221"
"UA_088232002238","088232002238"
"UA_088232002252","088232002252"
"UA_088232002269","088232002269"
"UA_088232002276","088232002276"
"UA_088232002283","088232002283"
"UA_088232002290","088232002290"
"UA_088232002313","088232002313"
"UA_088232002320","088232002320"
"UA_088232002337","088232002337"
"UA_088232002344","088232002344"
"UA_088232002351","088232002351"
"UA_088232002405","088232002405"
"UA_088232002412","088232002412"
"UA_088232002429","088232002429"
"UA_088232002504","088232002504"
"UA_088232002511","088232002511"
"UA_088232002528","088232002528"
"UA_088232002580","088232002580"
"UA_088232002597","088232002597"
"UA_088232002603","088232002603"
"UA_088232002610","088232002610"
"UA_088232002627","088232002627"
"UA_088232002634","088232002634"
"UA_088232002658","088232002658"
"UA_088232002801","088232002801"
"UA_088232002818","088232002818"
"UA_088232002825","088232002825"
"UA_088232002832","088232002832"
"UA_088232003044","088232003044"
"UA_088232003051","088232003051"
"UA_088232003068","088232003068"
"UA_088232003075","088232003075"
"UA_088232003150","088232003150"
"UA_088232003167","088232003167"
"UA_088232003174","088232003174"
"UA_088232003181","088232003181"
"UA_088232003198","088232003198"
"UA_088232003556","088232003556"
"UA_088232003570","088232003570"
"UA_088232003594","088232003594"
"UA_088232003624","088232003624"
"UA_088232003631","088232003631"
"UA_088232003648","088232003648"
"UA_088232003778","088232003778"
"UA_088232003785","088232003785"
"UA_088232003792","088232003792"
"UA_088232003808","088232003808"
"UA_088232003815","088232003815"
"UA_088232003822","088232003822"
"UA_088232003839","088232003839"
"UA_088232003846","088232003846"
"UA_088232003853","088232003853"
"UA_088232003907","088232003907"
"UA_088232003938","088232003938"
"UA_088232003945","088232003945"
"UA_088232004041","088232004041"
"UA_088232004058","088232004058"
"UA_088232004119","088232004119"
"UA_088232004393","088232004393"
"UA_088232004409","088232004409"
"UA_088232004508","088232004508"
"UA_088232004515","088232004515"
"UA_088232004522","088232004522"
"UA_088232004539","088232004539"
"UA_088232004546","088232004546"
"UA_088232004553","088232004553"
"UA_088232004713","088232004713"
"UA_088232004768","088232004768"
"UA_088232004775","088232004775"
"UA_088232004782","088232004782"
"UA_088232004799","088232004799"
"UA_088232004812","088232004812"
"UA_088232004874","088232004874"
"UA_088232005017","088232005017"
"UA_088232005024","088232005024"
"UA_088232005031","088232005031"
"UA_088232005048","088232005048"
"UA_088232005055","088232005055"
"UA_088232005062","088232005062"
"UA_088232005093","088232005093"
"UA_088232005116","088232005116"
"UA_088232005130","088232005130"
"UA_088232005161","088232005161"
"UA_088232005215","088232005215"
"UA_088232005284","088232005284"
"UA_088232005444","088232005444"
"UA_088232005451","088232005451"
"UA_088232005543","088232005543"
"UA_088232005550","088232005550"
"UA_088232005567","088232005567"
"UA_088232005581","088232005581"
"UA_088232005598","088232005598"
"UA_088234523045","088234523045"
"UA_088234523052","088234523052"
"UA_088234523069","088234523069"
"UA_088234523076","088234523076"
"UA_088234523083","088234523083"
"UA_088234523106","088234523106"
"UA_088234523113","088234523113"
"UA_088234523120","088234523120"
"UA_088234523137","088234523137"
"UA_088234523151","088234523151"
"UA_088234523168","088234523168"
"UA_088234523175","088234523175"
"UA_088234523182","088234523182"
"UA_088234523199","088234523199"
"UA_088234523205","088234523205"
"UA_088234523212","088234523212"
"UA_088234523229","088234523229"
"UA_088234523274","088234523274"
"UA_088254000007","088254000007"
"UA_088254758274","088254758274"
"UA_088254758724","088254758724"
"UA_088254758748","088254758748"
"UA_088254758793","088254758793"
"UA_088254758809","088254758809"
"UA_088254758915","088254758915"
"UA_088254758946","088254758946"
"UA_088254758960","088254758960"
"UA_088254758984","088254758984"
"UA_088254759004","088254759004"
"UA_088254759035","088254759035"
"UA_088254759042","088254759042"
"UA_088254759059","088254759059"
"UA_088254759219","088254759219"
"UA_088254759356","088254759356"
"UA_088254759875","088254759875"
"UA_088267852006","088267852006"
"UA_088267852051","088267852051"
"UA_088267852075","088267852075"
"UA_088267852082","088267852082"
"UA_088267940161","088267940161"
"UA_088295000011","088295000011"
"UA_088295000028","088295000028"
"UA_088295000035","088295000035"
"UA_088295000042","088295000042"
"UA_088295000066","088295000066"
"UA_088295000080","088295000080"
"UA_088295000097","088295000097"
"UA_088295000103","088295000103"
"UA_088295000110","088295000110"
"UA_088295000134","088295000134"
"UA_088295000172","088295000172"
"UA_088295000202","088295000202"
"UA_088295000219","088295000219"
"UA_088295000295","088295000295"
"UA_088316785729","088316785729"
"UA_088316785743","088316785743"
"UA_088319710100","088319710100"
"UA_088319720017","088319720017"
"UA_088319729508","088319729508"
"UA_088319729812","088319729812"
"UA_088319729911","088319729911"
"UA_088319740008","088319740008"
"UA_088319759918","088319759918"
"UA_088319769801","088319769801"
"UA_088320001228","088320001228"
"UA_088320001242","088320001242"
"UA_088320001259","088320001259"
"UA_088320001907","088320001907"
"UA_088320001914","088320001914"
"UA_088320001938","088320001938"
"UA_088320001952","088320001952"
"UA_088320001969","088320001969"
"UA_088320002003","088320002003"
"UA_088320002010","088320002010"
"UA_088320002034","088320002034"
"UA_088320002089","088320002089"
"UA_088320002324","088320002324"
"UA_088320002362","088320002362"
"UA_088320003024","088320003024"
"UA_088320003048","088320003048"
"UA_088320003109","088320003109"
"UA_088320003147","088320003147"
"UA_088320003192","088320003192"
"UA_088320003253","088320003253"
"UA_088320003260","088320003260"
"UA_088320003277","088320003277"
"UA_088320003406","088320003406"
"UA_088320003956","088320003956"
"UA_088320006124","088320006124"
"UA_088320006216","088320006216"
"UA_088320100037","088320100037"
"UA_088320100044","088320100044"
"UA_088320100099","088320100099"
"UA_088320100235","088320100235"
"UA_088320100242","088320100242"
"UA_088320110098","088320110098"
"UA_088320110104","088320110104"
"UA_088320130003","088320130003"
"UA_088320130010","088320130010"
"UA_088320130027","088320130027"
"UA_088320130034","088320130034"
"UA_088320130041","088320130041"
"UA_088320130058","088320130058"
"UA_088320130065","088320130065"
"UA_088320130089","088320130089"
"UA_088320130096","088320130096"
"UA_088320131000","088320131000"
"UA_088320131017","088320131017"
"UA_088320131024","088320131024"
"UA_088320131031","088320131031"
"UA_088320131048","088320131048"
"UA_088320131055","088320131055"
"UA_088320131062","088320131062"
"UA_088320131079","088320131079"
"UA_088320131086","088320131086"
"UA_088320131093","088320131093"
"UA_088320131109","088320131109"
"UA_088320131123","088320131123"
"UA_088320131130","088320131130"
"UA_088320131178","088320131178"
"UA_088320131185","088320131185"
"UA_088320131291","088320131291"
"UA_088320131307","088320131307"
"UA_088320131314","088320131314"
"UA_088320133042","088320133042"
"UA_088320133059","088320133059"
"UA_088320133066","088320133066"
"UA_088320133073","088320133073"
"UA_088320133080","088320133080"
"UA_088320133097","088320133097"
"UA_088320133110","088320133110"
"UA_088320133134","088320133134"
"UA_088320133196","088320133196"
"UA_088320134230","088320134230"
"UA_088320135008","088320135008"
"UA_088320135015","088320135015"
"UA_088320135022","088320135022"
"UA_088320135039","088320135039"
"UA_088320135046","088320135046"
"UA_088320137514","088320137514"
"UA_088320141009","088320141009"
"UA_088320170023","088320170023"
"UA_088320170092","088320170092"
"UA_088320182002","088320182002"
"UA_088320182026","088320182026"
"UA_088320182040","088320182040"
"UA_088320212150","088320212150"
"UA_088320240016","088320240016"
"UA_088320240023","088320240023"
"UA_088320240054","088320240054"
"UA_088320240061","088320240061"
"UA_088320240092","088320240092"
"UA_088320240108","088320240108"
"UA_088320240139","088320240139"
"UA_088320240146","088320240146"
"UA_088320310009","088320310009"
"UA_088320310023","088320310023"
"UA_088320310047","088320310047"
"UA_088320310061","088320310061"
"UA_088320310085","088320310085"
"UA_088320310108","088320310108"
"UA_088320310160","088320310160"
"UA_088320310177","088320310177"
"UA_088320310214","088320310214"
"UA_088320310252","088320310252"
"UA_088320310276","088320310276"
"UA_088320341010","088320341010"
"UA_088320341027","088320341027"
"UA_088320341034","088320341034"
"UA_088320341065","088320341065"
"UA_088320341072","088320341072"
"UA_088320341140","088320341140"
"UA_088320341157","088320341157"
"UA_088320341171","088320341171"
"UA_088320342031","088320342031"
"UA_088320342048","088320342048"
"UA_088320342055","088320342055"
"UA_088320342062","088320342062"
"UA_088320380002","088320380002"
"UA_088320380019","088320380019"
"UA_088320380026","088320380026"
"UA_088320380033","088320380033"
"UA_088320380040","088320380040"
"UA_088320382044","088320382044"
"UA_088320386042","088320386042"
"UA_088320560039","088320560039"
"UA_088320560053","088320560053"
"UA_088320560060","088320560060"
"UA_088320560114","088320560114"
"UA_088320700039","088320700039"
"UA_088320700077","088320700077"
"UA_088320700114","088320700114"
"UA_088338018010","088338018010"
"UA_088338018300","088338018300"
"UA_088338019109","088338019109"
"UA_088338029009","088338029009"
"UA_088338048901","088338048901"
"UA_088338058900","088338058900"
"UA_088338089003","088338089003"
"UA_088338099002","088338099002"
"UA_088338319001","088338319001"
"UA_088338319100","088338319100"
"UA_088338319308","088338319308"
"UA_088338339207","088338339207"
"UA_088338418902","088338418902"
"UA_088338439006","088338439006"
"UA_088338439402","088338439402"
"UA_088338519401","088338519401"
"UA_088338529400","088338529400"
"UA_088338538402","088338538402"
"UA_088338539409","088338539409"
"UA_088338549903","088338549903"
"UA_088338559902","088338559902"
"UA_088339116135","088339116135"
"UA_088339132067","088339132067"
"UA_088339172766","088339172766"
"UA_088339325810","088339325810"
"UA_088339375037","088339375037"
"UA_088339420935","088339420935"
"UA_088352106519","088352106519"
"UA_088352106526","088352106526"
"UA_088352106533","088352106533"
"UA_088352106540","088352106540"
"UA_088352106625","088352106625"
"UA_088352106632","088352106632"
"UA_088352106717","088352106717"
"UA_088352106724","088352106724"
"UA_088352106731","088352106731"
"UA_088352106755","088352106755"
"UA_088352106816","088352106816"
"UA_088352106854","088352106854"
"UA_088352106861","088352106861"
"UA_088352114958","088352114958"
"UA_088352114965","088352114965"
"UA_088352115047","088352115047"
"UA_088352115061","088352115061"
"UA_088352115337","088352115337"
"UA_088352115344","088352115344"
"UA_088352115351","088352115351"
"UA_088352115597","088352115597"
"UA_088352115641","088352115641"
"UA_088352115665","088352115665"
"UA_088352115689","088352115689"
"UA_088352115825","088352115825"
"UA_088352115870","088352115870"
"UA_088352116655","088352116655"
"UA_088352116938","088352116938"
"UA_088352117270","088352117270"
"UA_088352117973","088352117973"
"UA_088352117997","088352117997"
"UA_088352124360","088352124360"
"UA_088352127033","088352127033"
"UA_088388008245","088388008245"
"UA_088388008351","088388008351"
"UA_088388008368","088388008368"
"UA_088388008405","088388008405"
"UA_088388008498","088388008498"
"UA_088388008504","088388008504"
"UA_088388011030","088388011030"
"UA_088388012013","088388012013"
"UA_088388021022","088388021022"
"UA_088388022012","088388022012"
"UA_088388041020","088388041020"
"UA_088388042010","088388042010"
"UA_088388071010","088388071010"
"UA_088388071034","088388071034"
"UA_088388081019","088388081019"
"UA_088388091018","088388091018"
"UA_088388091025","088388091025"
"UA_088388111020","088388111020"
"UA_088388111235","088388111235"
"UA_088388111341","088388111341"
"UA_088388111365","088388111365"
"UA_088388111372","088388111372"
"UA_088388112119","088388112119"
"UA_088388112539","088388112539"
"UA_088388121029","088388121029"
"UA_088388151019","088388151019"
"UA_088388151033","088388151033"
"UA_088388211041","088388211041"
"UA_088388211089","088388211089"
"UA_088388212048","088388212048"
"UA_088388221040","088388221040"
"UA_088388222047","088388222047"
"UA_088388311017","088388311017"
"UA_088388311024","088388311024"
"UA_088388311031","088388311031"
"UA_088388321023","088388321023"
"UA_088388321030","088388321030"
"UA_088388331220","088388331220"
"UA_088388354007","088388354007"
"UA_088388560019","088388560019"
"UA_088388814006","088388814006"
"UA_088415780304","088415780304"
"UA_088415780557","088415780557"
"UA_088415780854","088415780854"
"UA_088415781158","088415781158"
"UA_088415784036","088415784036"
"UA_088415784050","088415784050"
"UA_088415784159","088415784159"
"UA_088415784203","088415784203"
"UA_088415784258","088415784258"
"UA_088415784654","088415784654"
"UA_088415785057","088415785057"
"UA_088415785507","088415785507"
"UA_088415786016","088415786016"
"UA_088415787013","088415787013"
"UA_088415789000","088415789000"
"UA_088415789017","088415789017"
"UA_088415789130","088415789130"
"UA_088415789147","088415789147"
"UA_088415789154","088415789154"
"UA_088415789550","088415789550"
"UA_088417100100","088417100100"
"UA_088417100124","088417100124"
"UA_088417100131","088417100131"
"UA_088417870379","088417870379"
"UA_088417870478","088417870478"
"UA_088417870577","088417870577"
"UA_088417870676","088417870676"
"UA_088417870874","088417870874"
"UA_088417871017","088417871017"
"UA_088417871376","088417871376"
"UA_088417873370","088417873370"
"UA_088417880101","088417880101"
"UA_088417880170","088417880170"
"UA_088417880279","088417880279"
"UA_088417880774","088417880774"
"UA_088417880873","088417880873"
"UA_088417881016","088417881016"
"UA_088417883270","088417883270"
"UA_088417970475","088417970475"
"UA_088434222038","088434222038"
"UA_088434222045","088434222045"
"UA_088434222144","088434222144"
"UA_088434222199","088434222199"
"UA_088471010117","088471010117"
"UA_088471010155","088471010155"
"UA_088473019286","088473019286"
"UA_088473034562","088473034562"
"UA_088473104135","088473104135"
"UA_088473316514","088473316514"
"UA_088473811644","088473811644"
"UA_088473821544","088473821544"
"UA_088473831000","088473831000"
"UA_088473861120","088473861120"
"UA_088473881234","088473881234"
"UA_088473881265","088473881265"
"UA_088473881661","088473881661"
"UA_088473923095","088473923095"
"UA_088473980500","088473980500"
"UA_088473981026","088473981026"
"UA_088474001051","088474001051"
"UA_088474001204","088474001204"
"UA_088474001303","088474001303"
"UA_088474001402","088474001402"
"UA_088474001501","088474001501"
"UA_088474001600","088474001600"
"UA_088474001655","088474001655"
"UA_088474001853","088474001853"
"UA_088474001952","088474001952"
"UA_088474002003","088474002003"
"UA_088474002058","088474002058"
"UA_088474002102","088474002102"
"UA_088474002201","088474002201"
"UA_088474002256","088474002256"
"UA_088474002300","088474002300"
"UA_088474002409","088474002409"
"UA_088474002508","088474002508"
"UA_088474002652","088474002652"
"UA_088474002706","088474002706"
"UA_088474002904","088474002904"
"UA_088474003109","088474003109"
"UA_088474003406","088474003406"
"UA_088474003451","088474003451"
"UA_088474005400","088474005400"
"UA_088474005653","088474005653"
"UA_088474005752","088474005752"
"UA_088474005806","088474005806"
"UA_088474005905","088474005905"
"UA_088474005950","088474005950"
"UA_088474006056","088474006056"
"UA_088474006155","088474006155"
"UA_088474006209","088474006209"
"UA_088474006353","088474006353"
"UA_088474006551","088474006551"
"UA_088474006759","088474006759"
"UA_088474006957","088474006957"
"UA_088474007008","088474007008"
"UA_088474007459","088474007459"
"UA_088474007558","088474007558"
"UA_088474007657","088474007657"
"UA_088474007800","088474007800"
"UA_088474007954","088474007954"
"UA_088474008050","088474008050"
"UA_088474008159","088474008159"
"UA_088474011500","088474011500"
"UA_088474017809","088474017809"
"UA_088474018103","088474018103"
"UA_088474018202","088474018202"
"UA_088474018400","088474018400"
"UA_088474018905","088474018905"
"UA_088474020106","088474020106"
"UA_088474020205","088474020205"
"UA_088474020502","088474020502"
"UA_088474020700","088474020700"
"UA_088474020908","088474020908"
"UA_088474021400","088474021400"
"UA_088474021509","088474021509"
"UA_088474021608","088474021608"
"UA_088474021707","088474021707"
"UA_088474022001","088474022001"
"UA_088474022209","088474022209"
"UA_088474022407","088474022407"
"UA_088474025705","088474025705"
"UA_088498110012","088498110012"
"UA_088498110081","088498110081"
"UA_088498110098","088498110098"
"UA_088498110104","088498110104"
"UA_088498110203","088498110203"
"UA_088498110210","088498110210"
"UA_088498110227","088498110227"
"UA_088498110234","088498110234"
"UA_088498110258","088498110258"
"UA_088498110272","088498110272"
"UA_088498110302","088498110302"
"UA_088498110319","088498110319"
"UA_088498110326","088498110326"
"UA_088498110333","088498110333"
"UA_088498110340","088498110340"
"UA_088498110401","088498110401"
"UA_088498110661","088498110661"
"UA_088498110821","088498110821"
"UA_088498110838","088498110838"
"UA_088498110852","088498110852"
"UA_088498110876","088498110876"
"UA_088498111019","088498111019"
"UA_088498111026","088498111026"
"UA_088498111057","088498111057"
"UA_088498120011","088498120011"
"UA_088498120028","088498120028"
"UA_088498120035","088498120035"
"UA_088498120042","088498120042"
"UA_088498120059","088498120059"
"UA_088498120097","088498120097"
"UA_088498120103","088498120103"
"UA_088498120127","088498120127"
"UA_088498120134","088498120134"
"UA_088498120158","088498120158"
"UA_088498120240","088498120240"
"UA_088498210002","088498210002"
"UA_088498210019","088498210019"
"UA_088498780017","088498780017"
"UA_088498781014","088498781014"
"UA_088498782066","088498782066"
"UA_088498782080","088498782080"
"UA_088498785005","088498785005"
"UA_088498785012","088498785012"
"UA_088498786002","088498786002"
"UA_088498786521","088498786521"
"UA_088498786538","088498786538"
"UA_088498787009","088498787009"
"UA_088498788013","088498788013"
"UA_088498990225","088498990225"
"UA_088534001014","088534001014"
"UA_088534001052","088534001052"
"UA_088534001076","088534001076"
"UA_088534001335","088534001335"
"UA_088534001366","088534001366"
"UA_088534001373","088534001373"
"UA_088534001380","088534001380"
"UA_088534001397","088534001397"
"UA_088534001427","088534001427"
"UA_088534001434","088534001434"
"UA_088534001441","088534001441"
"UA_088534001458","088534001458"
"UA_088534001465","088534001465"
"UA_088534001472","088534001472"
"UA_088534001489","088534001489"
"UA_088534001557","088534001557"
"UA_088534001618","088534001618"
"UA_088534001663","088534001663"
"UA_088534001670","088534001670"
"UA_088534001687","088534001687"
"UA_088534001700","088534001700"
"UA_088534001984","088534001984"
"UA_088534002141","088534002141"
"UA_088534002158","088534002158"
"UA_088534002165","088534002165"
"UA_088534002172","088534002172"
"UA_088553092826","088553092826"
"UA_088553093151","088553093151"
"UA_088553093496","088553093496"
"UA_088553093694","088553093694"
"UA_088553093816","088553093816"
"UA_088553094059","088553094059"
"UA_088553094141","088553094141"
"UA_088553094462","088553094462"
"UA_088553095308","088553095308"
"UA_088553095759","088553095759"
"UA_088553095766","088553095766"
"UA_088553113422","088553113422"
"UA_088553546008","088553546008"
"UA_088553733613","088553733613"
"UA_088553741809","088553741809"
"UA_088553753239","088553753239"
"UA_088553763283","088553763283"
"UA_088553799244","088553799244"
"UA_088553812202","088553812202"
"UA_088553813933","088553813933"
"UA_088580004007","088580004007"
"UA_088580006575","088580006575"
"UA_088580006599","088580006599"
"UA_088580150018","088580150018"
"UA_088580150032","088580150032"
"UA_088580200027","088580200027"
"UA_088580301007","088580301007"
"UA_088580500141","088580500141"
"UA_088580500349","088580500349"
"UA_088580500639","088580500639"
"UA_088580500646","088580500646"
"UA_088580500660","088580500660"
"UA_088580500677","088580500677"
"UA_088580500721","088580500721"
"UA_088580500776","088580500776"
"UA_088580500783","088580500783"
"UA_088580500967","088580500967"
"UA_088580500974","088580500974"
"UA_088580500981","088580500981"
"UA_088580601299","088580601299"
"UA_088580601961","088580601961"
"UA_088580602463","088580602463"
"UA_088580693126","088580693126"
"UA_088582000014","088582000014"
"UA_088582000021","088582000021"
"UA_088582000038","088582000038"
"UA_088582000045","088582000045"
"UA_088582000052","088582000052"
"UA_088582000069","088582000069"
"UA_088582000076","088582000076"
"UA_088582000083","088582000083"
"UA_088582000090","088582000090"
"UA_088582000113","088582000113"
"UA_088582000137","088582000137"
"UA_088582000144","088582000144"
"UA_088582000151","088582000151"
"UA_088582000175","088582000175"
"UA_088582000182","088582000182"
"UA_088582000199","088582000199"
"UA_088582000205","088582000205"
"UA_088582000229","088582000229"
"UA_088582000267","088582000267"
"UA_088582000274","088582000274"
"UA_088582000298","088582000298"
"UA_088582000304","088582000304"
"UA_088582000328","088582000328"
"UA_088582000366","088582000366"
"UA_088582000397","088582000397"
"UA_088582000410","088582000410"
"UA_088582000427","088582000427"
"UA_088582000434","088582000434"
"UA_088582000441","088582000441"
"UA_088585804015","088585804015"
"UA_088585841102","088585841102"
"UA_088585841188","088585841188"
"UA_088585841195","088585841195"
"UA_088585841201","088585841201"
"UA_088586000010","088586000010"
"UA_088586000027","088586000027"
"UA_088586000034","088586000034"
"UA_088586000041","088586000041"
"UA_088586000058","088586000058"
"UA_088586000072","088586000072"
"UA_088586000126","088586000126"
"UA_088586000157","088586000157"
"UA_088586000171","088586000171"
"UA_088586000188","088586000188"
"UA_088586000201","088586000201"
"UA_088586000256","088586000256"
"UA_088586000423","088586000423"
"UA_088586000591","088586000591"
"UA_088586000683","088586000683"
"UA_088586000720","088586000720"
"UA_088586000744","088586000744"
"UA_088586000751","088586000751"
"UA_088586000768","088586000768"
"UA_088586000775","088586000775"
"UA_088586000799","088586000799"
"UA_088586000805","088586000805"
"UA_088586000850","088586000850"
"UA_088586000942","088586000942"
"UA_088586000959","088586000959"
"UA_088586000966","088586000966"
"UA_088586000980","088586000980"
"UA_088586000997","088586000997"
"UA_088586001000","088586001000"
"UA_088586001024","088586001024"
"UA_088586001093","088586001093"
"UA_088586001109","088586001109"
"UA_088586001123","088586001123"
"UA_088586001154","088586001154"
"UA_088586001253","088586001253"
"UA_088586001307","088586001307"
"UA_088586001338","088586001338"
"UA_088586001345","088586001345"
"UA_088586001390","088586001390"
"UA_088586001574","088586001574"
"UA_088586001604","088586001604"
"UA_088586001635","088586001635"
"UA_088586001642","088586001642"
"UA_088586001734","088586001734"
"UA_088586001765","088586001765"
"UA_088586001772","088586001772"
"UA_088586001833","088586001833"
"UA_088586001864","088586001864"
"UA_088586001888","088586001888"
"UA_088586001895","088586001895"
"UA_088586001901","088586001901"
"UA_088586001932","088586001932"
"UA_088586002021","088586002021"
"UA_088586002083","088586002083"
"UA_088586002090","088586002090"
"UA_088586002106","088586002106"
"UA_088586002113","088586002113"
"UA_088586002120","088586002120"
"UA_088586002137","088586002137"
"UA_088586002144","088586002144"
"UA_088586002151","088586002151"
"UA_088586002168","088586002168"
"UA_088586002199","088586002199"
"UA_088586002205","088586002205"
"UA_088586002212","088586002212"
"UA_088586002236","088586002236"
"UA_088586002366","088586002366"
"UA_088586002403","088586002403"
"UA_088586002465","088586002465"
"UA_088586002472","088586002472"
"UA_088586002502","088586002502"
"UA_088586002564","088586002564"
"UA_088586002601","088586002601"
"UA_088586002649","088586002649"
"UA_088586002687","088586002687"
"UA_088586002755","088586002755"
"UA_088586002793","088586002793"
"UA_088586002809","088586002809"
"UA_088586002830","088586002830"
"UA_088586002847","088586002847"
"UA_088586002854","088586002854"
"UA_088586002939","088586002939"
"UA_088586003073","088586003073"
"UA_088586003127","088586003127"
"UA_088586003134","088586003134"
"UA_088586003141","088586003141"
"UA_088586003165","088586003165"
"UA_088586003172","088586003172"
"UA_088586003189","088586003189"
"UA_088586003196","088586003196"
"UA_088586003202","088586003202"
"UA_088586003219","088586003219"
"UA_088586003226","088586003226"
"UA_088586003288","088586003288"
"UA_088586003301","088586003301"
"UA_088586003318","088586003318"
"UA_088586003363","088586003363"
"UA_088586003387","088586003387"
"UA_088586003394","088586003394"
"UA_088586003400","088586003400"
"UA_088586003417","088586003417"
"UA_088586003424","088586003424"
"UA_088586003431","088586003431"
"UA_088586003448","088586003448"
"UA_088586003455","088586003455"
"UA_088586003493","088586003493"
"UA_088586003509","088586003509"
"UA_088586003516","088586003516"
"UA_088586003578","088586003578"
"UA_088586003752","088586003752"
"UA_088586003837","088586003837"
"UA_088586003844","088586003844"
"UA_088586003899","088586003899"
"UA_088586003905","088586003905"
"UA_088586003929","088586003929"
"UA_088586003936","088586003936"
"UA_088586003998","088586003998"
"UA_088586004001","088586004001"
"UA_088586004018","088586004018"
"UA_088586004049","088586004049"
"UA_088586004070","088586004070"
"UA_088586004100","088586004100"
"UA_088586004131","088586004131"
"UA_088586004162","088586004162"
"UA_088586004216","088586004216"
"UA_088586004223","088586004223"
"UA_088586004308","088586004308"
"UA_088586004315","088586004315"
"UA_088586004322","088586004322"
"UA_088586004339","088586004339"
"UA_088586004346","088586004346"
"UA_088586004353","088586004353"
"UA_088586004360","088586004360"
"UA_088586004377","088586004377"
"UA_088586004391","088586004391"
"UA_088586004407","088586004407"
"UA_088586004414","088586004414"
"UA_088586004421","088586004421"
"UA_088586004438","088586004438"
"UA_088586004469","088586004469"
"UA_088586004483","088586004483"
"UA_088586004490","088586004490"
"UA_088586004537","088586004537"
"UA_088586004582","088586004582"
"UA_088586004605","088586004605"
"UA_088586004629","088586004629"
"UA_088586004698","088586004698"
"UA_088586004704","088586004704"
"UA_088586004711","088586004711"
"UA_088586004827","088586004827"
"UA_088586004902","088586004902"
"UA_088586004919","088586004919"
"UA_088586004933","088586004933"
"UA_088586004971","088586004971"
"UA_088586005053","088586005053"
"UA_088586005121","088586005121"
"UA_088586005138","088586005138"
"UA_088586005145","088586005145"
"UA_088586005152","088586005152"
"UA_088586005169","088586005169"
"UA_088586005183","088586005183"
"UA_088586005213","088586005213"
"UA_088586005220","088586005220"
"UA_088586005244","088586005244"
"UA_088586005251","088586005251"
"UA_088586005268","088586005268"
"UA_088586005275","088586005275"
"UA_088586005343","088586005343"
"UA_088586005367","088586005367"
"UA_088586005374","088586005374"
"UA_088586005398","088586005398"
"UA_088586005404","088586005404"
"UA_088586005459","088586005459"
"UA_088586005480","088586005480"
"UA_088586005527","088586005527"
"UA_088586005534","088586005534"
"UA_088586005626","088586005626"
"UA_088586005633","088586005633"
"UA_088586005671","088586005671"
"UA_088586005725","088586005725"
"UA_088586005787","088586005787"
"UA_088586005794","088586005794"
"UA_088586005824","088586005824"
"UA_088586006098","088586006098"
"UA_088586006258","088586006258"
"UA_088586006296","088586006296"
"UA_088586006302","088586006302"
"UA_088586006319","088586006319"
"UA_088586006340","088586006340"
"UA_088586006357","088586006357"
"UA_088586006364","088586006364"
"UA_088586006371","088586006371"
"UA_088586006395","088586006395"
"UA_088586006418","088586006418"
"UA_088586006425","088586006425"
"UA_088586006432","088586006432"
"UA_088586006449","088586006449"
"UA_088586006845","088586006845"
"UA_088586006876","088586006876"
"UA_088586006937","088586006937"
"UA_088586006944","088586006944"
"UA_088586006968","088586006968"
"UA_088586007019","088586007019"
"UA_088586007026","088586007026"
"UA_088586007095","088586007095"
"UA_088586007187","088586007187"
"UA_088586007194","088586007194"
"UA_088586007200","088586007200"
"UA_088586007279","088586007279"
"UA_088586007569","088586007569"
"UA_088586007576","088586007576"
"UA_088586007682","088586007682"
"UA_088586007859","088586007859"
"UA_088586007866","088586007866"
"UA_088586007965","088586007965"
"UA_088586007972","088586007972"
"UA_088586007989","088586007989"
"UA_088586008016","088586008016"
"UA_088586008023","088586008023"
"UA_088586008030","088586008030"
"UA_088586008047","088586008047"
"UA_088586008054","088586008054"
"UA_088586008061","088586008061"
"UA_088586008078","088586008078"
"UA_088586008085","088586008085"
"UA_088586008108","088586008108"
"UA_088586008115","088586008115"
"UA_088586008122","088586008122"
"UA_088586008146","088586008146"
"UA_088586008184","088586008184"
"UA_088586008191","088586008191"
